,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
38,Tiemoué Bakayoko,€ 0,€ 0,€ 0,M,21,France,Monaco,Ligue 1,2016-2017
39,Adama Traoré,€ 0,€ 0,€ 0,M,21,Mali,Monaco,Ligue 1,2016-2017
40,Jonathan Mexique,€ 0,€ 0,€ 0,M,21,France,Monaco,Ligue 1,2016-2017
41,Ivan Cavaleiro,€ 0,€ 0,€ 0,F,22,Portugal,Monaco,Ligue 1,2016-2017
42,Gabriel Boschilia,€ 0,€ 0,€ 0,M,20,Brazil,Monaco,Ligue 1,2016-2017
43,Falcao,€ 0,€ 0,€ 0,F,30,Colombia,Monaco,Ligue 1,2016-2017
44,Gil Dias,€ 0,€ 0,€ 0,F,19,Portugal,Monaco,Ligue 1,2016-2017
45,Kouadio-Yves Dabila,€ 0,€ 0,€ 0,D,19,Cote d'Ivoire,Monaco,Ligue 1,2016-2017
46,Elderson,€ 0,€ 0,€ 0,D,28,Nigeria,Monaco,Ligue 1,2016-2017
47,Lacina Traoré,€ 0,€ 0,€ 0,F,26,Cote d'Ivoire,Monaco,Ligue 1,2016-2017
