,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
16,Justin Kluivert,"€ 64,096","€ 3,333,000","€ 3,390,777",F,19,Netherlands,Roma,Serie A,2018-2019
17,Iván Marcano,"€ 53,423","€ 2,778,000","€ 2,826,157",D,31,Spain,Roma,Serie A,2018-2019
18,Rick Karsdorp,"€ 53,423","€ 2,778,000","€ 2,826,157",D,23,Netherlands,Roma,Serie A,2018-2019
19,Bryan Cristante,"€ 49,865","€ 2,593,000","€ 2,637,950",M,23,Italy,Roma,Serie A,2018-2019
20,Ante Coric,"€ 46,288","€ 2,407,000","€ 2,448,725",M,21,Croatia,Roma,Serie A,2018-2019
21,Davide Santon,"€ 46,288","€ 2,407,000","€ 2,448,725",D,27,Italy,Roma,Serie A,2018-2019
22,Robin Olsen,"€ 42,731","€ 2,222,000","€ 2,260,518",K,28,Sweden,Roma,Serie A,2018-2019
23,Gerson,"€ 39,173","€ 2,037,000","€ 2,072,311",M,21,Brazil,Roma,Serie A,2018-2019
24,Cengiz Ünder,"€ 35,615","€ 1,852,000","€ 1,884,104",F,20,Turkey,Roma,Serie A,2018-2019
25,Grégoire Defrel,"€ 33,827","€ 1,759,000","€ 1,789,492",F,27,Martinique,Roma,Serie A,2018-2019
26,Antonio Mirante,"€ 32,058","€ 1,667,000","€ 1,695,897",K,34,Italy,Roma,Serie A,2018-2019
27,Nicolò Zaniolo,"€ 24,923","€ 1,296,000","€ 1,318,466",M,18,Italy,Roma,Serie A,2018-2019
28,Daniel Fuzato,"€ 17,808","€ 926,000","€ 942,052",K,20,Brazil,Roma,Serie A,2018-2019
29,Luca Pellegrini,"€ 14,231","€ 740,000","€ 752,828",D,19,Italy,Roma,Serie A,2018-2019
30,Umar Sadiq,"€ 8,462","€ 440,000","€ 447,627",F,21,Nigeria,Roma,Serie A,2018-2019
31,Elio Capradossi,"€ 8,019","€ 417,000","€ 424,229",D,22,Italy,Roma,Serie A,2018-2019
32,Daniele Verde,"€ 7,750","€ 403,000","€ 409,986",F,22,Italy,Roma,Serie A,2018-2019
33,Zan Celar,"€ 2,885","€ 150,000","€ 152,600",F,19,Slovenia,Roma,Serie A,2018-2019
34,Andrea Marcucci,"€ 1,135","€ 59,000","€ 60,023",M,19,Italy,Roma,Serie A,2018-2019
35,Keba Coly,€ 750,"€ 39,000","€ 39,676",F,20,Senegal,Roma,Serie A,2018-2019
36,Andrea Romagnoli,€ 250,"€ 13,000","€ 13,225",K,19,Italy,Roma,Serie A,2018-2019
37,Francesco Semeraro,€ 250,"€ 13,000","€ 13,225",D,17,Italy,Roma,Serie A,2018-2019
38,Lorenzo Valeau,€ 250,"€ 13,000","€ 13,225",D,19,Italy,Roma,Serie A,2018-2019
39,Ludovico D'Orazio,€ 250,"€ 13,000","€ 13,225",F,18,Italy,Roma,Serie A,2018-2019
40,Mirko Antonucci,€ 250,"€ 13,000","€ 13,225",F,19,Italy,Roma,Serie A,2018-2019
41,Riccardo Cargnelutti,€ 250,"€ 13,000","€ 13,225",D,19,Italy,Roma,Serie A,2018-2019
42,Salvatore Pezzella,€ 250,"€ 13,000","€ 13,225",M,18,Italy,Roma,Serie A,2018-2019
43,Stefano Greco,€ 250,"€ 13,000","€ 13,225",K,19,Italy,Roma,Serie A,2018-2019
44,Alessio Riccardi,€ 250,"€ 13,000","€ 13,225",M,17,Italy,Roma,Serie A,2018-2019
45,Lorenzo Di Livio,€ 0,€ 0,€ 0,M,21,Italy,Roma,Serie A,2018-2019
46,Lorenzo Crisanto,€ 0,€ 0,€ 0,K,20,Italy,Roma,Serie A,2018-2019
47,Emanuele Spinozzi,€ 0,€ 0,€ 0,M,19,Italy,Roma,Serie A,2018-2019
48,Christian D'Urso,€ 0,€ 0,€ 0,M,20,Italy,Roma,Serie A,2018-2019
49,Gianmarco Cangiano,€ 0,€ 0,€ 0,F,16,Italy,Roma,Serie A,2018-2019
50,Edoardo Soleri,€ 0,€ 0,€ 0,F,20,Italy,Roma,Serie A,2018-2019
51,Alessandro Bordin,€ 0,€ 0,€ 0,M,19,Italy,Roma,Serie A,2018-2019
52,Matias Nani,€ 0,€ 0,€ 0,D,20,Argentina,Roma,Serie A,2018-2019
53,Andrea Paolelli,€ 0,€ 0,€ 0,D,20,Italy,Roma,Serie A,2018-2019
54,Ezequiel Ponce,€ 0,€ 0,€ 0,F,21,Argentina,Roma,Serie A,2018-2019
55,Moustapha Seck,€ 0,€ 0,€ 0,D,22,Senegal,Roma,Serie A,2018-2019
