,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
29,Vid Belec,"€ 8,904","€ 463,000","€ 471,026",K,28,Slovenia,Sampdoria,Serie A,2018-2019
30,Gabriele Rolando,"€ 7,115","€ 370,000","€ 376,414",M,23,Italy,Sampdoria,Serie A,2018-2019
31,Lorenco Simic,"€ 3,558","€ 185,000","€ 188,207",D,21,Croatia,Sampdoria,Serie A,2018-2019
32,Ognjen Stijepovic,"€ 2,135","€ 111,000","€ 112,924",F,18,Montenegro,Sampdoria,Serie A,2018-2019
33,Andrea Tozzo,"€ 2,115","€ 110,000","€ 111,907",K,25,Italy,Sampdoria,Serie A,2018-2019
34,Maxime Leverbe,"€ 2,115","€ 110,000","€ 111,907",D,21,France,Sampdoria,Serie A,2018-2019
35,Ibourahima Baldé,€ 250,"€ 13,000","€ 13,225",F,19,Spain,Sampdoria,Serie A,2018-2019
36,Jamie Yayi Mpie,€ 250,"€ 13,000","€ 13,225",F,17,Belgium,Sampdoria,Serie A,2018-2019
37,Giacomo Piccardo,€ 250,"€ 13,000","€ 13,225",K,18,Italy,Sampdoria,Serie A,2018-2019
38,Filippo Oliana,€ 250,"€ 13,000","€ 13,225",D,19,Italy,Sampdoria,Serie A,2018-2019
39,Domenico Cuomo,€ 250,"€ 13,000","€ 13,225",F,19,Italy,Sampdoria,Serie A,2018-2019
40,Michal Tomic,€ 250,"€ 13,000","€ 13,225",M,19,Slovakia,Sampdoria,Serie A,2018-2019
41,Carlo Romei,€ 250,"€ 13,000","€ 13,225",D,18,Italy,Sampdoria,Serie A,2018-2019
42,Titas Krapikas,€ 250,"€ 13,000","€ 13,225",K,19,Lithuania,Sampdoria,Serie A,2018-2019
43,Alessandro Gabbani,€ 250,"€ 13,000","€ 13,225",M,18,Italy,Sampdoria,Serie A,2018-2019
44,Tommaso Farabegoli,€ 231,"€ 12,000","€ 12,208",D,19,Italy,Sampdoria,Serie A,2018-2019
45,Abou Diop,€ 0,€ 0,€ 0,F,24,Senegal,Sampdoria,Serie A,2018-2019
46,David Ivan,€ 0,€ 0,€ 0,M,23,Slovakia,Sampdoria,Serie A,2018-2019
47,Álex Pastor,€ 0,€ 0,€ 0,D,18,Spain,Sampdoria,Serie A,2018-2019
48,Antonio Palumbo,€ 0,€ 0,€ 0,M,21,Italy,Sampdoria,Serie A,2018-2019
49,Ricciulli,€ 0,€ 0,€ 0,F,18,Guinea-Bissau,Sampdoria,Serie A,2018-2019
50,Roberto Criscuolo,€ 0,€ 0,€ 0,M,21,Italy,Sampdoria,Serie A,2018-2019
51,Antonio Di Nardo,€ 0,€ 0,€ 0,F,19,Italy,Sampdoria,Serie A,2018-2019
52,Simone Trimboli,€ 0,€ 0,€ 0,M,16,Italy,Sampdoria,Serie A,2018-2019
53,Wladimiro Falcone,€ 0,€ 0,€ 0,K,23,Italy,Sampdoria,Serie A,2018-2019
54,Erasmo Mulè,€ 0,€ 0,€ 0,D,19,Italy,Sampdoria,Serie A,2018-2019
55,Federico Furlan,€ 0,€ 0,€ 0,M,27,Italy,Sampdoria,Serie A,2018-2019
56,Giacomo Vrioni,€ 0,€ 0,€ 0,F,19,Albania,Sampdoria,Serie A,2018-2019
57,Denis Baumgartner,€ 0,€ 0,€ 0,M,20,Slovakia,Sampdoria,Serie A,2018-2019
58,Mohamed Bahlouli,€ 0,€ 0,€ 0,F,18,France,Sampdoria,Serie A,2018-2019
