,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
19,Kevin Diks,"€ 9,327","€ 485,000","€ 493,407",D,21,Netherlands,Empoli,Serie A,2018-2019
20,Frédéric Veseli,"€ 8,904","€ 463,000","€ 471,026",D,25,Albania,Empoli,Serie A,2018-2019
21,Lorenzo Lollo,"€ 8,904","€ 463,000","€ 471,026",M,27,Italy,Empoli,Serie A,2018-2019
22,Jacob Rasmussen,"€ 8,904","€ 463,000","€ 471,026",D,21,Denmark,Empoli,Serie A,2018-2019
23,Joel Untersee,"€ 8,904","€ 463,000","€ 471,026",D,24,Switzerland,Empoli,Serie A,2018-2019
24,Samuel Mraz,"€ 8,904","€ 463,000","€ 471,026",F,21,Slovakia,Empoli,Serie A,2018-2019
25,Ivan Provedel,"€ 8,904","€ 463,000","€ 471,026",K,24,Italy,Empoli,Serie A,2018-2019
26,Dimitri Oberlin,"€ 7,885","€ 410,000","€ 417,107",F,20,Switzerland,Empoli,Serie A,2018-2019
27,Bartlomiej Dragowski,"€ 7,115","€ 370,000","€ 376,414",K,20,Poland,Empoli,Serie A,2018-2019
28,Michal Marcjanik,"€ 6,404","€ 333,000","€ 338,773",D,23,Poland,Empoli,Serie A,2018-2019
29,Pietro Terracciano,"€ 6,058","€ 315,000","€ 320,461",K,28,Italy,Empoli,Serie A,2018-2019
30,Alejandro Rodríguez,"€ 6,058","€ 315,000","€ 320,461",F,26,Spain,Empoli,Serie A,2018-2019
31,Simone Romagnoli,"€ 5,596","€ 291,000","€ 296,044",D,28,Italy,Empoli,Serie A,2018-2019
32,Arnel Jakupovic,"€ 5,346","€ 278,000","€ 282,819",F,20,Austria,Empoli,Serie A,2018-2019
33,Matteo Brighi,"€ 5,346","€ 278,000","€ 282,819",M,37,Italy,Empoli,Serie A,2018-2019
34,Salih Ucan,"€ 4,442","€ 231,000","€ 235,004",M,24,Turkey,Empoli,Serie A,2018-2019
35,Andrea Fulignati,"€ 3,558","€ 185,000","€ 188,207",K,23,Italy,Empoli,Serie A,2018-2019
36,Hamed Junior Traorè,"€ 2,135","€ 111,000","€ 112,924",M,18,Cote d'Ivoire,Empoli,Serie A,2018-2019
37,Dimitrios Nikolaou,"€ 2,019","€ 105,000","€ 106,820",D,19,Greece,Empoli,Serie A,2018-2019
38,Lorenzo Polvani,"€ 1,788","€ 93,000","€ 94,612",D,23,Italy,Empoli,Serie A,2018-2019
39,Filippo Perucchini,€ 577,"€ 30,000","€ 30,520",K,26,Italy,Empoli,Serie A,2018-2019
40,Marco Imperiale,€ 0,€ 0,€ 0,D,19,Italy,Empoli,Serie A,2018-2019
41,Eduardo Baldé,€ 0,€ 0,€ 0,F,19,Guinea-Bissau,Empoli,Serie A,2018-2019
42,Massimiliano Benucci,€ 0,€ 0,€ 0,M,19,Italy,Empoli,Serie A,2018-2019
43,Emanuele Fenderico,€ 0,€ 0,€ 0,K,19,Italy,Empoli,Serie A,2018-2019
44,Vincenzo Plescia,€ 0,€ 0,€ 0,F,20,Italy,Empoli,Serie A,2018-2019
45,Davide Zappella,€ 0,€ 0,€ 0,D,20,Italy,Empoli,Serie A,2018-2019
46,Davide Seminara,€ 0,€ 0,€ 0,D,19,Italy,Empoli,Serie A,2018-2019
47,Niccolò Ricchi,€ 0,€ 0,€ 0,D,17,Italy,Empoli,Serie A,2018-2019
48,Nikola Pejovic,€ 0,€ 0,€ 0,D,19,Serbia,Empoli,Serie A,2018-2019
49,Alessandro Piu,€ 0,€ 0,€ 0,F,21,Italy,Empoli,Serie A,2018-2019
50,Gianluca Saro,€ 0,€ 0,€ 0,K,18,Italy,Empoli,Serie A,2018-2019
51,Samuele Damiani,€ 0,€ 0,€ 0,M,20,Italy,Empoli,Serie A,2018-2019
52,Samuele Ricci,€ 0,€ 0,€ 0,M,16,Italy,Empoli,Serie A,2018-2019
53,Alessandro Giacomel,€ 0,€ 0,€ 0,K,19,Italy,Empoli,Serie A,2018-2019
54,Alberto Picchi,€ 0,€ 0,€ 0,M,20,Italy,Empoli,Serie A,2018-2019
55,Tommaso Di Renzone,€ 0,€ 0,€ 0,D,19,Italy,Empoli,Serie A,2018-2019
56,Tommaso Fantacci,€ 0,€ 0,€ 0,M,21,Italy,Empoli,Serie A,2018-2019
57,Marco Curto,€ 0,€ 0,€ 0,D,19,Italy,Empoli,Serie A,2018-2019
58,Luca Belardinelli,€ 0,€ 0,€ 0,M,17,Italy,Empoli,Serie A,2018-2019
