,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
38,Gabriele Gori,€ 250,"€ 13,000","€ 13,225",F,19,Italy,Fiorentina,Serie A,2018-2019
39,Gabriele Ferrarini,€ 250,"€ 13,000","€ 13,225",D,18,Italy,Fiorentina,Serie A,2018-2019
40,Federico Brancolini,€ 250,"€ 13,000","€ 13,225",K,16,Italy,Fiorentina,Serie A,2018-2019
41,Erald Lakti,€ 250,"€ 13,000","€ 13,225",M,18,Albania,Fiorentina,Serie A,2018-2019
42,Pierluigi Pinto,€ 250,"€ 13,000","€ 13,225",D,19,Italy,Fiorentina,Serie A,2018-2019
43,Simone Ghidotti,€ 250,"€ 13,000","€ 13,225",K,18,Italy,Fiorentina,Serie A,2018-2019
44,Andrés Schetino,€ 0,€ 0,€ 0,M,24,Uruguay,Fiorentina,Serie A,2018-2019
45,Luzayadio Bangu,€ 0,€ 0,€ 0,M,20,Democratic Republic of Congo,Fiorentina,Serie A,2018-2019
46,Gaetano Castrovilli,€ 0,€ 0,€ 0,M,21,Italy,Fiorentina,Serie A,2018-2019
47,Luca Zanon,€ 0,€ 0,€ 0,D,21,Italy,Fiorentina,Serie A,2018-2019
48,Georgios Antzoulas,€ 0,€ 0,€ 0,D,18,Greece,Fiorentina,Serie A,2018-2019
49,Christian Koffi,€ 0,€ 0,€ 0,F,17,France,Fiorentina,Serie A,2018-2019
50,Amidu Salifu,€ 0,€ 0,€ 0,M,25,Ghana,Fiorentina,Serie A,2018-2019
51,Szymon Zurkowski,€ 0,€ 0,€ 0,M,20,Poland,Fiorentina,Serie A,2018-2019
52,Tòfol Montiel,€ 0,€ 0,€ 0,M,18,Spain,Fiorentina,Serie A,2018-2019
53,Nicky Beloko,€ 0,€ 0,€ 0,M,18,Switzerland,Fiorentina,Serie A,2018-2019
54,Jaime Báez,€ 0,€ 0,€ 0,F,23,Uruguay,Fiorentina,Serie A,2018-2019
55,Mattia Trovato,€ 0,€ 0,€ 0,F,20,Italy,Fiorentina,Serie A,2018-2019
